OTM,DTE,AnnualBudget%,PerRebal%,Annual%,Excess%,MaxDD%,Sharpe,Calmar,Sortino,Trades
10%,30-60/x14,5.0,0.833,16.237371632254582,5.190428317627372,43.263008895797455,0.8310148092578015,0.3753176685274859,1.1087283875135654,0
10%,30-60/x21,2.0,0.333,12.592533980670751,1.545590666043541,48.72830961139304,0.6973797449288571,0.258423369927992,0.8548055734024632,0
10%,30-60/x21,3.33,0.555,13.565689998811937,2.518746684184727,46.568171945738904,0.7420836855263058,0.29130819252726176,0.9148310820313496,0
10%,30-60/x21,5.0,0.833,14.78850679985304,3.7415634852258304,43.75651781569974,0.7963807601740165,0.3379726618590056,0.9914641026119653,0
10%,30-60/x25,2.0,0.333,12.598375491502889,1.5514321768756787,50.25167344394217,0.6962494076929407,0.2507055910398069,0.852408354709563,0
10%,30-60/x25,3.33,0.555,13.579425859262884,2.5324825446356733,49.12285732355779,0.7407658766565757,0.27643802903848214,0.9105895505082475,0
10%,30-60/x25,5.0,0.833,14.819956607858131,3.773013293230921,47.684545668569065,0.7958412023639305,0.3107916076387533,0.9845153379224153,0
10%,45-75/x1,2.0,0.333,12.965205574323413,1.9182622596962027,43.53850253599199,0.7120495373735505,0.2977871267760177,0.8856743647649915,0
10%,45-75/x1,3.33,0.555,14.101896847265994,3.054953532638784,42.02405886296513,0.7512633339051615,0.33556722574681336,0.9638573293626131,0
10%,45-75/x1,5.0,0.833,15.441041175004955,4.3940978603777445,40.34153958916123,0.7817921218653809,0.38275785535844,1.059751718006834,0
10%,45-75/x7,2.0,0.333,12.158980490198278,1.1120371755710678,46.56308545922452,0.6788881789495361,0.2611291835642195,0.8332679898475492,0
10%,45-75/x7,3.33,0.555,12.818850411062076,1.771907096434866,43.17288169907338,0.7083454928298155,0.2969190358988061,0.8774200679293761,0
10%,45-75/x7,5.0,0.833,13.615950889838047,2.5690075752108363,41.877680047395636,0.7398372582872819,0.3251362270887023,0.9322691999728799,0
10%,45-75/x10,2.0,0.333,13.08374885296053,2.0368055383333203,45.2930234453444,0.7195750289296229,0.2888689660726411,0.8919061066818413,0
10%,45-75/x10,3.33,0.555,14.341035213843867,3.2940918992166566,43.15210011464505,0.7695229800114455,0.3323369007706018,0.9763846315765372,0
10%,45-75/x10,5.0,0.833,15.864135647615218,4.817192332988007,41.90993061205278,0.8179389859822709,0.37852927494594535,1.0820462159799538,0
10%,45-75/x14,2.0,0.333,12.88408083645043,1.8371375218232195,47.84536433198794,0.7091385817838307,0.2692858757862259,0.8778967065309096,0
10%,45-75/x14,3.33,0.555,14.01676388134614,2.96982056671893,45.129887642926484,0.7552378953867178,0.31058716547775594,0.952831034470881,0
10%,45-75/x14,5.0,0.833,15.414879188038878,4.367935873411668,43.263008895797455,0.8036033231862362,0.3563062205212516,1.0481498157051465,0
10%,45-75/x21,2.0,0.333,12.482757945559708,1.435814630932498,48.72830961139304,0.6924146786409338,0.25617055147427376,0.8492163772609971,0
10%,45-75/x21,3.33,0.555,13.38394503203222,2.337001717405009,46.568171945738904,0.733809926181034,0.2874054203293003,0.9056100321224768,0
10%,45-75/x21,5.0,0.833,14.514461587715811,3.4675182730886007,43.75651781569974,0.7837897482260626,0.3317097043427906,0.97765874291843,0
10%,45-75/x25,2.0,0.333,12.631745370451108,1.5848020558238982,50.25167344394217,0.6974889708765456,0.25136964611820034,0.858223033003565,0
10%,45-75/x25,3.33,0.555,13.640568201867964,2.593624887240754,49.12285732355779,0.7417244812493886,0.2776827111668517,0.9215237223678676,0
10%,45-75/x25,5.0,0.833,14.89689325944996,3.8499499448227503,47.684545668569065,0.7936822467820148,0.31240505808717695,1.0012214317569395,0
10%,45-75/x30,2.0,0.333,12.936558593586224,1.8896152789590133,49.27007253400622,0.7117514796790851,0.26256422871424445,0.8748174642509754,0
10%,45-75/x30,3.33,0.555,14.139208461069641,3.092265146442431,47.48939784851392,0.765272371284562,0.29773400172754766,0.9482217341736511,0
10%,45-75/x30,5.0,0.833,15.665306824723269,4.618363510096058,45.21221239817563,0.8301862264916198,0.3464839695691464,1.0430135559648213,0
10%,60-90/x1,2.0,0.333,13.070642902776974,2.023699588149764,45.48189415257325,0.7561562616096454,0.28738123480368444,0.9685447488698575,0
10%,60-90/x1,3.33,0.555,14.249048453994174,3.2021051393669637,41.4568478962598,0.8239781343952631,0.34370795603299376,1.1111046432059295,0
10%,60-90/x1,5.0,0.833,15.678197524341698,4.631254209714488,36.2024484081795,0.8839914519755683,0.43307008817667153,1.290853944936895,0
10%,60-90/x7,2.0,0.333,12.453397146368994,1.4064538317417838,45.976369269772576,0.7320659348787388,0.2708651714818323,0.9154769492079378,0
10%,60-90/x7,3.33,0.555,13.293567304670507,2.2466239900432967,41.97779189567257,0.7999057663868862,0.31668095686664555,1.0198209948731611,0
10%,60-90/x7,5.0,0.833,14.324060347788059,3.277117033160849,36.73110290220989,0.8803744905548806,0.3899708752531432,1.1478625390323522,0
10%,60-90/x10,2.0,0.333,12.304325934139504,1.2573826195122937,45.93882543654898,0.7248440867424609,0.2678415439927676,0.9032671841645195,0
10%,60-90/x10,3.33,0.555,13.040461820803673,1.9935185061764624,41.99114932759673,0.7878676014500008,0.3105526290568435,0.9972299774074982,0
10%,60-90/x10,5.0,0.833,13.94523798014946,2.8982946655222506,36.825321840710565,0.8636109374453481,0.37868611279136016,1.1117126191927174,0
10%,60-90/x14,2.0,0.333,12.258045119808836,1.2111018051816256,46.67930099819123,0.722482351453317,0.2626012998841568,0.8977670876546862,0
10%,60-90/x14,3.33,0.555,12.994510216235366,1.9475669016081554,42.97859687914316,0.7864567345788614,0.30234840501601856,0.9900590626586739,0
10%,60-90/x14,5.0,0.833,13.90507379536814,2.858130480740929,38.307862647428905,0.8651567259637464,0.36298224005200147,1.1036656275272634,0
10%,60-90/x21,2.0,0.333,12.320297847258077,1.2733545326308668,48.088811459724845,0.7008093977876139,0.256198842792705,0.8616983333545172,0
10%,60-90/x21,3.33,0.555,13.138108871106269,2.0911655564790586,45.18379472250459,0.7489511791332237,0.29077037357737906,0.9269456802733812,0
10%,60-90/x21,5.0,0.833,14.11915823942984,3.07221492480263,41.88395453335578,0.8031008093932286,0.3371018423818015,1.0005715200663916,0
10%,60-90/x25,2.0,0.333,12.670475353146294,1.623532038519084,48.002723447788696,0.7009221301985585,0.2639532602129885,0.8597005866865125,0
10%,60-90/x25,3.33,0.555,13.705163366262752,2.658220051635542,45.20969399585684,0.7473183474694542,0.3031465633790562,0.9238048735518116,0
10%,60-90/x25,5.0,0.833,14.99993431524409,3.95299100061688,42.341002263206114,0.8018056421825909,0.35426497988874667,1.0055148512515888,0
10%,60-90/x30,2.0,0.333,12.52515005792658,1.4782067432993706,47.600141172206335,0.6947405442663487,0.26313262417885436,0.8522631814203794,0
10%,60-90/x30,3.33,0.555,13.470770085380357,2.4238267707531467,44.38643667717821,0.7374123889374088,0.30348843236399076,0.9122850630140874,0
10%,60-90/x30,5.0,0.833,14.62145740386125,3.5745140892340395,42.25990451630997,0.7858404562238428,0.34598888878743633,0.9862253124780347,0
10%,60-90/x45,2.0,0.333,12.719367433326244,1.672424118699034,48.346140424442716,0.7033470586729208,0.2630896142206963,0.8619383526820628,0
10%,60-90/x45,3.33,0.555,13.78194099618739,2.7349976815601806,45.90645915105759,0.7520061826730557,0.30021790508471147,0.9270311749225446,0
10%,60-90/x45,5.0,0.833,15.12441037372232,4.07746705909511,42.77066461390386,0.8112682586094385,0.35361644506234036,1.0102407073634567,0
10%,75-105/x1,2.0,0.333,13.148673976990132,2.1017306623629217,45.48189415257325,0.7599524608971093,0.28909688617808404,0.972408214914369,0
10%,75-105/x1,3.33,0.555,14.387339484188711,3.340396169561501,41.4568478962598,0.8307271112393168,0.3470437385927434,1.1172604430067665,0
10%,75-105/x1,5.0,0.833,15.891408066506063,4.844464751878853,36.2024484081795,0.8942287074405255,0.4389594838263921,1.2990300530484613,0
10%,75-105/x7,2.0,0.333,12.415641060436066,1.3686977458088556,45.976369269772576,0.7298915938615306,0.2700439651418669,0.9123535428458746,0
10%,75-105/x7,3.33,0.555,13.237292222674647,2.1903489080474365,41.97779189567257,0.7958980653706011,0.3153403651047987,1.012815544496796,0
10%,75-105/x7,5.0,0.833,14.23970323976409,3.1927599251368797,36.73110290220989,0.8731686384658081,0.38767426280868283,1.1353392243910734,0
10%,75-105/x10,2.0,0.333,12.264141154183616,1.2171978395564054,45.93882543654898,0.7224211318310668,0.26696679851170624,0.8999306922817255,0
10%,75-105/x10,3.33,0.555,12.986136522599278,1.9391932079720675,41.99114932759673,0.7838803253645912,0.309258896947237,0.990874573393654,0
10%,75-105/x10,5.0,0.833,13.862085690353299,2.8151423757260883,36.825321840710565,0.8562370220710495,0.37642809342751476,1.1000147328438858,0
10%,75-105/x14,2.0,0.333,12.275322585558213,1.2283792709310024,46.67930099819123,0.7228984724594406,0.26297143108535126,0.8979404599224328,0
10%,75-105/x14,3.33,0.555,13.025071108470222,1.9781277938430115,42.97859687914316,0.7868595012351854,0.3030594773742156,0.9892396204524689,0
10%,75-105/x14,5.0,0.833,13.957590077723836,2.9106467630966257,38.307862647428905,0.8650682405032412,0.36435314092525134,1.10161419846231,0
10%,75-105/x21,2.0,0.333,12.294208574759002,1.2472652601317922,48.088811459724845,0.70488262939528,0.2556563200788524,0.8675810509143521,0
10%,75-105/x21,3.33,0.555,13.098254709619695,2.051311394992485,45.18379472250459,0.7563253308656673,0.28988832810662263,0.9378500741761074,0
10%,75-105/x21,5.0,0.833,14.049623798191657,3.002680483564447,41.88395453335578,0.8137648756681666,0.335441673421805,1.0171386010852965,0
10%,75-105/x25,2.0,0.333,12.511300368036604,1.464357053409394,48.002723447788696,0.6983136138666624,0.2606373028323032,0.8570589414965727,0
10%,75-105/x25,3.33,0.555,13.428758871372626,2.3818155567454156,45.20969399585684,0.742889789390524,0.2970327309139337,0.9191884446210551,0
10%,75-105/x25,5.0,0.833,14.589393194651601,3.5424498800243907,42.341002263206114,0.7956073564705951,0.34456891464115463,0.9983105136442727,0
10%,75-105/x30,2.0,0.333,12.362192095621927,1.3152487809947164,47.600141172206335,0.6881937312760824,0.2597091477291709,0.8432930340750578,0
10%,75-105/x30,3.33,0.555,13.19693286874244,2.14998955411523,44.38643667717821,0.726560816890867,0.2973190428581484,0.8973425231373354,0
10%,75-105/x30,5.0,0.833,14.203922207752594,3.156978893125384,42.25990451630997,0.7695934500228859,0.3361087151124696,0.9631817387322472,0
10%,75-105/x45,2.0,0.333,12.603556284948048,1.5566129703208382,48.346140424442716,0.6978355448722062,0.26069415623043146,0.8536593259093577,0
10%,75-105/x45,3.33,0.555,13.582987403368275,2.5360440887410647,45.90645915105759,0.7425958313562032,0.2958840140267135,0.9124828735394497,0
10%,75-105/x45,5.0,0.833,14.823203674779784,3.7762603601525733,42.77066461390386,0.7972060669002226,0.3465740784855858,0.9873354780704451,0
10%,90-120/x1,2.0,0.333,11.937948556524415,0.8910052418972043,49.014801376296276,0.6913658228113216,0.243558031886622,0.8509209239713003,0
10%,90-120/x1,3.33,0.555,12.467170229806857,1.4202269151796472,47.08930785760311,0.7334413539525658,0.26475586066177204,0.909934306724431,0
10%,90-120/x1,5.0,0.833,13.119972526502032,2.0730292118748217,44.58269701982388,0.7853656039307065,0.2942839577576068,0.9845635052101588,0
10%,90-120/x7,2.0,0.333,11.847182285683132,0.8002389710559221,48.882275383299046,0.6879853066086491,0.24236151432776393,0.8470375960251461,0
10%,90-120/x7,3.33,0.555,12.308266838223659,1.2613235235964488,46.86964848483848,0.727864821212564,0.2626063398407003,0.9025532772929673,0
10%,90-120/x7,5.0,0.833,12.886973174767192,1.8400298601399818,44.24885092450531,0.7783727863853328,0.29123859502598515,0.9736346529208584,0
10%,90-120/x10,2.0,0.333,12.065165406504686,1.018222091877476,49.15222272492763,0.6984619095519171,0.24546530630009164,0.8625437138408282,0
10%,90-120/x10,3.33,0.555,12.672761614927408,1.6258183003001978,47.32148985113529,0.7454800308819125,0.2678014080873951,0.9300772128643149,0
10%,90-120/x10,5.0,0.833,13.430435627942883,2.3834923133156725,44.93417389352793,0.8039476314511766,0.2988913440306361,1.0166189617307992,0
10%,90-120/x14,2.0,0.333,12.175950451832861,1.129007137205651,49.26490944748164,0.7032839554260175,0.24715259986041202,0.8726150194901765,0
10%,90-120/x14,3.33,0.555,12.840760432139376,1.793817117512166,47.509604763977485,0.7519306531380168,0.27027714703018196,0.9470487575502284,0
10%,90-120/x14,5.0,0.833,13.676219944371958,2.629276629744748,45.221496262791106,0.8111930877656991,0.30242740896711434,1.044001842912494,0
10%,90-120/x21,2.0,0.333,12.195945784086915,1.1490024694597043,48.26333708056172,0.7050827795570136,0.2526958665068953,0.8745647209840292,0
10%,90-120/x21,3.33,0.555,12.876088988121847,1.8291456734946365,45.836635896494336,0.7552671307284043,0.2809126092324466,0.9505393828427284,0
10%,90-120/x21,5.0,0.833,13.722453402678214,2.675510088051004,42.680822358862216,0.8167432516474706,0.32151333184958875,1.050500762060133,0
10%,90-120/x25,2.0,0.333,12.506376998204761,1.4594336835775508,48.69133493791693,0.7179281854214936,0.25685015648371123,0.9000002729236674,0
10%,90-120/x25,3.33,0.555,13.377002180615483,2.3300588659882724,46.55078204645906,0.7720022584638961,0.28736364014818994,0.9950022340638011,0
10%,90-120/x25,5.0,0.833,14.44262527729434,3.3956819626671297,43.76263995655245,0.830681456933838,0.3300218015099861,1.1195176172471109,0
10%,90-120/x30,2.0,0.333,12.575896555676769,1.5289532410495585,47.56832472699676,0.7196752031017386,0.2643754352891787,0.8954512035971066,0
10%,90-120/x30,3.33,0.555,13.517476067160693,2.470532752533483,44.67987737795981,0.7778879089284976,0.30254058113930155,0.9878490741946768,0
10%,90-120/x30,5.0,0.833,14.664815605199255,3.617872290572045,40.878638884687376,0.8448776930632292,0.3587403104728252,1.1078614151230517,0
10%,90-120/x45,2.0,0.333,11.991558595657704,0.9446152810304937,49.74728678164293,0.6905613037066164,0.24104949981076487,0.8464453654941606,0
10%,90-120/x45,3.33,0.555,12.564359627246336,1.517416312619126,48.311980430956126,0.7330019464895842,0.26006716170955524,0.9029682055276732,0
10%,90-120/x45,5.0,0.833,13.280966436710884,2.2340231220836735,46.44214330360409,0.786559919262392,0.2859679913971634,0.9749191088332386,0
10%,120-180/x1,2.0,0.333,11.495995943497528,0.4490526288703176,51.40745429367393,0.6733414326653037,0.2236250773637744,0.8322545231533239,0
10%,120-180/x1,3.33,0.555,11.758105042923273,0.7111617282960623,51.208481998245084,0.7049281698033562,0.22961245059609897,0.8803452719954254,0
10%,120-180/x1,5.0,0.833,12.071492297681875,1.0245489830546646,50.7098723910343,0.7427908154039394,0.2380501414911105,0.9379832178364392,0
10%,120-180/x7,2.0,0.333,11.462599370022586,0.41565605539537565,50.970780261504835,0.6727933287278163,0.22488569551444748,0.8298541813436457,0
10%,120-180/x7,3.33,0.555,11.69892669145467,0.6519833768274594,50.29056591699571,0.7045999049947047,0.2326266662173514,0.8763175668434415,0
10%,120-180/x7,5.0,0.833,11.985153919423785,0.9382106047965753,49.55061195448497,0.7438291883336486,0.24187701113424845,0.9332931902337713,0
10%,120-180/x10,2.0,0.333,11.387339356375058,0.340396041747848,51.0425405866392,0.6684592615200387,0.2230950737463054,0.8238449874241031,0
10%,120-180/x10,3.33,0.555,11.5694334786268,0.5224901639995903,50.38587635009763,0.6975931771622456,0.22961659728290865,0.8669686055379293,0
10%,120-180/x10,5.0,0.833,11.790848338768246,0.7439050241410357,49.703441502367376,0.7328320268817801,0.2372239825326109,0.9184125169261298,0
10%,120-180/x14,2.0,0.333,11.448103491068684,0.40116017644147384,51.01555285987133,0.6717628055525335,0.22440418361267483,0.8280861524026717,0
10%,120-180/x14,3.33,0.555,11.680605992044901,0.633662677417691,50.45698907945375,0.703194848816381,0.23149629427256652,0.8741901785670256,0
10%,120-180/x14,5.0,0.833,11.952977664153686,0.9060343495264753,49.57932948419772,0.7418563845082797,0.24108792491764988,0.9302030775810977,0
10%,120-180/x21,2.0,0.333,11.558592432842119,0.5116491182149083,51.17728754540947,0.6695500656470528,0.22585394785892493,0.8240650460711646,0
10%,120-180/x21,3.33,0.555,11.860743742961443,0.8138004283342326,50.76062911031502,0.6988852533611882,0.23366029836204752,0.866747674604338,0
10%,120-180/x21,5.0,0.833,12.23071863597709,1.183775321349879,50.03810353402285,0.7353133123319314,0.24442810123011455,0.919333440582182,0
10%,120-180/x25,2.0,0.333,11.783149961272477,0.7362066466452664,51.32660289316948,0.6792698011117811,0.22957198211223467,0.836769817453596,0
10%,120-180/x25,3.33,0.555,12.225665695890164,1.1787223812629541,51.06553304621393,0.7139624399646404,0.23941130086365744,0.8868566616429922,0
10%,120-180/x25,5.0,0.833,12.786942007710111,1.7399986930829012,50.49574415059679,0.7585003132556417,0.2532281130380963,0.952212092902616,0
10%,120-180/x30,2.0,0.333,11.671218766922209,0.6242754522949987,51.340310834600245,0.674202597586471,0.22733050457217951,0.8300115504407498,0
10%,120-180/x30,3.33,0.555,12.042109164399207,0.9951658497719968,51.09536881746224,0.7061815583445784,0.23567907313517075,0.876377120375681,0
10%,120-180/x30,5.0,0.833,12.50354994052023,1.45660662589302,50.539351901409105,0.7464606226084148,0.24740226121046907,0.9348620528972792,0
10%,120-180/x45,2.0,0.333,11.591246255673425,0.5443029410462152,51.38724992713617,0.6705882038561584,0.22556658066172194,0.8254762290716388,0
10%,120-180/x45,3.33,0.555,11.904108531266111,0.8571652166389008,51.20330516372824,0.6996291181049343,0.2324871117831438,0.8676445377779363,0
10%,120-180/x45,5.0,0.833,12.303473154818478,1.2565298401912681,50.70170836904555,0.7372651780727485,0.24266387762054198,0.9223166585836361,0
10%,150-210/x1,2.0,0.333,11.529882246376122,0.48293893174891167,50.34796618203745,0.6768414335145119,0.22900393244662218,0.8350558758866115,0
10%,150-210/x1,3.33,0.555,11.774783518874843,0.7278402042476326,49.51378046562797,0.7092203676852481,0.2378082103233623,0.8826455266465204,0
10%,150-210/x1,5.0,0.833,12.11714919094129,1.0702058763140805,48.05680445201245,0.7539238712295526,0.2521422164688661,0.9488924524308665,0
10%,150-210/x7,2.0,0.333,11.563831697602001,0.5168883829747912,50.75714260789681,0.6780426157855575,0.22782668809656154,0.8376323673786517,0
10%,150-210/x7,3.33,0.555,11.839089269002745,0.7921459543755347,50.168224471693804,0.7114888506836348,0.23598780689722562,0.8872862332402318,0
